ranking,playerId,playerName,playerImageUrl,weight,height,backNumber,isRetire,isPlayer,osId,profile,enable,teamId,teamName,teamShortName,teamImageUrl,seasonId,year,upperCategoryId,categoryId,league,division,pitcherEra,pitcherWin,pitcherLose,pitcherSave,pitcherHold,pitcherGameCount,pitcherInning,pitcherKk,pitcherHit,pitcherHr,pitcherR,pitcherEr,pitcherBb,pitcherHp,pitcherWra,pitcherQs,pitcherWhip,pitcherInningKk,pitcherInningBb,pitcherKkBbRate,pitcherPaKkRate,pitcherPaBbRate,pitcherWpa,pitcherWar,pitcherStart,pitcherPitchCount,isQualified,isKoreanPlayer,collect_year,sort_source
,70820,이승호,https://sports-phinf.pstatic.net/player/kbo/default/70820.png,88,176,21,N,Y,,,Y,NC,NC,NC,https://sports-phinf.pstatic.net/team/kbo/default/NC.png?type=f92_88,2013,2013,kbaseball,kbo,,,9.64286,0,1,0,0,12,9 1/3,5,13,2,11,10,7,0,0.0,0,2.14,4.82,6.75,0.71,11.1,15.6,0.0,0.0,,,False,False,2013,pitcherWar
,61262,이정호,https://sports-phinf.pstatic.net/player/kbo/default/61262.png,88,184,46,Y,Y,212450,"{""name"":""이정호"",""image"":""https://ssl.pstatic.net/sstatic/people/29/201704061712125691.jpg"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구감독"",""전 야구선수""],""viewName"":"""",""keyword"":""이정호"",""os"":212450}",Y,OB,두산,두산,https://sports-phinf.pstatic.net/team/kbo/default/OB.png?type=f92_88,2013,2013,kbaseball,kbo,,,9.54545,0,3,1,0,13,33,25,46,4,35,35,20,3,0.0,0,2.0,6.82,5.45,1.25,15.4,12.3,0.0,0.0,,,False,False,2013,pitcherWar
,78543,김일엽,https://sports-phinf.pstatic.net/player/kbo/default/78543.png,110,190,68,N,Y,,,Y,HH,한화,한화,https://sports-phinf.pstatic.net/team/kbo/default/HH.png?type=f92_88,2013,2013,kbaseball,kbo,,,9.45,0,0,0,0,7,6 2/3,2,9,0,7,7,6,3,0.0,0,2.25,2.7,8.1,0.33,5.3,15.8,0.0,0.0,,,False,False,2013,pitcherWar
,78552,강승현,https://sports-phinf.pstatic.net/player/kbo/default/78552.png,94,186,11,N,Y,165252,"{""name"":""강승현"",""image"":""https://ssl.pstatic.net/sstatic/people/47/201803051146329001.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구선수""],""viewName"":"""",""keyword"":""강승현"",""os"":165252}",Y,LT,롯데,롯데,https://sports-phinf.pstatic.net/team/kbo/default/LT.png?type=f92_88,2013,2013,kbaseball,kbo,,,9.0,0,1,0,0,2,2,2,3,0,3,2,1,0,0.0,0,2.0,9.0,4.5,2.0,20.0,10.0,0.0,0.0,,,False,False,2013,pitcherWar
,61156,송윤준,https://sports-phinf.pstatic.net/player/kbo/default/61156.png,85,186,10,Y,Y,215146,"{""name"":""송윤준"",""image"":""https://ssl.pstatic.net/sstatic/people/159/202304051043016041.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""전 야구선수""],""viewName"":"""",""keyword"":""송윤준"",""os"":215146}",Y,LG,LG,LG,https://sports-phinf.pstatic.net/team/kbo/default/LG.png?type=f92_88,2013,2013,kbaseball,kbo,,,9.0,0,0,0,0,1,1,1,2,0,1,1,0,0,0.0,0,2.0,9.0,0.0,99.99,20.0,0.0,0.0,0.0,,,False,False,2013,pitcherWar
,76262,원용묵,https://sports-phinf.pstatic.net/player/kbo/default/76262.png,96,187,43,N,Y,,,Y,OB,두산,두산,https://sports-phinf.pstatic.net/team/kbo/default/OB.png?type=f92_88,2013,2013,kbaseball,kbo,,,9.0,0,0,0,0,1,1,0,1,0,1,1,2,0,0.0,0,3.0,0.0,18.0,0.0,0.0,33.3,0.0,0.0,,,False,False,2013,pitcherWar
,63960,이상민,https://sports-phinf.pstatic.net/player/kbo/default/63960.png,85,180,15,N,Y,474203,"{""name"":""이상민"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/f5ecb867-9e32-464d-b522-c92101f4141a.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구선수""],""viewName"":"""",""keyword"":""이상민"",""os"":474203}",Y,NC,NC,NC,https://sports-phinf.pstatic.net/team/kbo/default/NC.png?type=f92_88,2013,2013,kbaseball,kbo,,,9.0,0,0,0,1,8,2,5,5,0,2,2,1,1,0.0,0,3.0,22.5,4.5,5.0,38.5,7.7,0.0,0.0,,,False,False,2013,pitcherWar
,79825,여건욱,https://sports-phinf.pstatic.net/player/kbo/default/79825.png,92,185,54,Y,Y,163782,"{""name"":""여건욱"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/4b8d7bd3-1aaa-4b27-a43d-00d128cc2512.png"",""teamName"":""LG 트윈스"",""teamCode"":""LG"",""position"":"""",""backNumber"":""91"",""retire"":null,""job"":[""야구코치"",""전 야구선수""],""viewName"":"""",""keyword"":""여건욱"",""os"":163782}",Y,SK,SK,SK,https://sports-phinf.pstatic.net/team/kbo/default/SK.png?type=f92_88,2013,2013,kbaseball,kbo,,,8.64,1,3,0,0,10,25,12,29,5,24,24,21,2,0.25,1,2.0,4.32,7.5600000000000005,0.57,9.7,16.9,0.0,0.0,,,False,False,2013,pitcherWar
,76461,김기태,https://sports-phinf.pstatic.net/player/kbo/default/76461.png,96,183,30,Y,Y,124751,"{""name"":""김기태"",""image"":""https://ssl.pstatic.net/sstatic/people/12/201804131548352331.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구코치"",""전 야구선수""],""viewName"":"""",""keyword"":""김기태"",""os"":124751}",Y,SS,삼성,삼성,https://sports-phinf.pstatic.net/team/kbo/default/SS.png?type=f92_88,2013,2013,kbaseball,kbo,,,8.30769,0,0,0,0,2,4 1/3,2,5,0,5,4,5,0,0.0,0,2.31,4.15,10.38,0.4,8.3,20.8,0.0,0.0,,,False,False,2013,pitcherWar
,71845,채병용,https://sports-phinf.pstatic.net/player/kbo/default/71845.png,100,185,45,Y,Y,96739,"{""name"":""채병용"",""image"":""https://ssl.pstatic.net/sstatic/people/34/202304181558228211.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구코치"",""전 야구선수""],""viewName"":"""",""keyword"":""채병용"",""os"":96739}",Y,SK,SK,SK,https://sports-phinf.pstatic.net/team/kbo/default/SK.png?type=f92_88,2013,2013,kbaseball,kbo,,,7.96721,0,3,1,0,12,20 1/3,12,30,2,18,18,16,3,0.0,0,2.26,5.31,7.08,0.75,11.7,15.5,0.0,0.0,,,False,False,2013,pitcherWar
,79545,진명호,https://sports-phinf.pstatic.net/player/kbo/default/79545.png,102,193,48,Y,Y,165257,"{""name"":""진명호"",""image"":""https://ssl.pstatic.net/sstatic/people/52/202203312122204621.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""전 야구선수""],""viewName"":"""",""keyword"":""진명호"",""os"":165257}",Y,LT,롯데,롯데,https://sports-phinf.pstatic.net/team/kbo/default/LT.png?type=f92_88,2013,2013,kbaseball,kbo,,,7.88,0,0,0,0,4,8,3,11,0,7,7,10,1,0.0,0,2.63,3.38,11.25,0.3,7.3,24.4,0.0,0.0,,,False,False,2013,pitcherWar
,62951,이형범,https://sports-phinf.pstatic.net/player/kbo/default/62951.png,80,181,16,N,Y,248895,"{""name"":""이형범"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/19d091c0-d5dc-49a0-ac16-ffa83305e8c0.png"",""teamName"":""한화 이글스"",""teamCode"":""HH"",""position"":""투수"",""backNumber"":""16"",""retire"":null,""job"":[""야구선수""],""viewName"":"""",""keyword"":""이형범"",""os"":248895}",Y,NC,NC,NC,https://sports-phinf.pstatic.net/team/kbo/default/NC.png?type=f92_88,2013,2013,kbaseball,kbo,,,7.71429,0,0,0,0,2,4 2/3,2,8,1,4,4,3,0,0.0,0,2.36,3.86,5.79,0.67,9.1,13.6,0.0,0.0,,,False,False,2013,pitcherWar
,62595,정태승,https://sports-phinf.pstatic.net/player/kbo/default/62595.png,96,178,14,N,Y,313322,"{""name"":""정태승"",""image"":""https://ssl.pstatic.net/sstatic/people/93/202304171450298811.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구코치"",""야구선수""],""viewName"":"""",""keyword"":""정태승"",""os"":313322}",Y,LT,롯데,롯데,https://sports-phinf.pstatic.net/team/kbo/default/LT.png?type=f92_88,2013,2013,kbaseball,kbo,,,7.71429,0,0,0,0,3,2 1/3,0,2,0,2,2,3,0,0.0,0,2.14,0.0,11.57,0.0,0.0,25.0,0.0,0.0,,,False,False,2013,pitcherWar
,77466,최원제,https://sports-phinf.pstatic.net/player/kbo/default/77466.png,95,183,39,Y,Y,143983,"{""name"":""최원제"",""image"":""https://ssl.pstatic.net/sstatic/people/196/201804161331454431.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""전 야구선수""],""viewName"":"""",""keyword"":""최원제"",""os"":143983}",Y,SS,삼성,삼성,https://sports-phinf.pstatic.net/team/kbo/default/SS.png?type=f92_88,2013,2013,kbaseball,kbo,,,7.71429,0,0,0,0,3,2 1/3,1,4,0,2,2,2,1,0.0,0,2.57,3.86,7.71,0.5,7.7,15.4,0.0,0.0,,,False,False,2013,pitcherWar
,60713,안승민,https://sports-phinf.pstatic.net/player/kbo/default/60713.png,95,182,61,N,Y,180019,"{""name"":""안승민"",""image"":""https://ssl.pstatic.net/sstatic/people/145/201803051429294681.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구선수""],""viewName"":"""",""keyword"":""안승민"",""os"":180019}",Y,HH,한화,한화,https://sports-phinf.pstatic.net/team/kbo/default/HH.png?type=f92_88,2013,2013,kbaseball,kbo,,,7.48515,3,4,0,2,18,33 2/3,12,51,5,31,28,9,1,0.42857142857,1,1.78,3.21,2.41,1.33,7.5,5.6,0.0,0.0,,,False,False,2013,pitcherWar
,73801,송은범,https://sports-phinf.pstatic.net/player/kbo/default/73801.png,93,182,46,N,Y,96721,"{""name"":""송은범"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/004f3006-bf72-48eb-aa22-78090fa7bfa6.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구선수""],""viewName"":"""",""keyword"":""송은범"",""os"":96721}",Y,HT,KIA,KIA,https://sports-phinf.pstatic.net/team/kbo/default/HT.png?type=f92_88,2013,2013,kbaseball,kbo,,,7.34694,1,7,5,6,41,49,29,71,4,41,40,27,0,0.125,1,2.0,5.33,4.96,1.07,12.1,11.3,0.0,0.0,,,False,False,2013,pitcherWar
,62920,노건우,https://sports-phinf.pstatic.net/player/kbo/default/62920.png,100,182,37,N,Y,248841,"{""name"":""노건우"",""image"":""https://ssl.pstatic.net/sstatic/people/5/20230404101603571.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구선수""],""viewName"":"""",""keyword"":""노건우"",""os"":248841}",Y,NC,NC,NC,https://sports-phinf.pstatic.net/team/kbo/default/NC.png?type=f92_88,2013,2013,kbaseball,kbo,,,7.2931,2,8,0,2,38,58,62,64,9,50,47,38,2,0.2,1,1.76,9.62,5.9,1.63,23.1,14.2,0.0,0.0,,,False,False,2013,pitcherWar
,77641,오준형,https://sports-phinf.pstatic.net/player/kbo/default/77641.png,83,178,41,N,Y,,,Y,HT,KIA,KIA,https://sports-phinf.pstatic.net/team/kbo/default/HT.png?type=f92_88,2013,2013,kbaseball,kbo,,,7.2,0,0,0,0,3,5,5,8,1,4,4,1,1,0.0,0,1.8,9.0,1.8,5.0,20.0,4.0,0.0,0.0,,,False,False,2013,pitcherWar
,77452,이동걸,https://sports-phinf.pstatic.net/player/kbo/default/77452.png,95,185,12,Y,Y,129046,"{""name"":""이동걸"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/c0f5add1-a428-48f1-9e06-5f7427ce51fa.png"",""teamName"":""KIA 타이거즈"",""teamCode"":""HT"",""position"":"""",""backNumber"":""85"",""retire"":null,""job"":[""야구코치"",""전 야구선수""],""viewName"":"""",""keyword"":""이동걸"",""os"":129046}",Y,SS,삼성,삼성,https://sports-phinf.pstatic.net/team/kbo/default/SS.png?type=f92_88,2013,2013,kbaseball,kbo,,,7.16327,0,0,0,0,10,16 1/3,11,20,1,13,13,7,2,0.0,0,1.65,6.06,3.86,1.5699999999999998,14.9,9.5,0.0,0.0,,,False,False,2013,pitcherWar
,77566,이재곤,https://sports-phinf.pstatic.net/player/kbo/default/77566.png,105,192,52,N,Y,127087,"{""name"":""이재곤"",""image"":""https://ssl.pstatic.net/sstatic/people/119/201705191409411301.png"",""teamName"":""질롱 코리아"",""teamCode"":"""",""position"":""투수"",""backNumber"":"""",""retire"":null,""job"":[""야구선수""],""viewName"":"""",""keyword"":""이재곤"",""os"":127087}",Y,LT,롯데,롯데,https://sports-phinf.pstatic.net/team/kbo/default/LT.png?type=f92_88,2013,2013,kbaseball,kbo,,,6.9,3,3,0,0,10,30,17,33,3,23,23,20,9,0.5,2,1.77,5.1,6.0,0.85,11.5,13.5,0.0,0.0,,,False,False,2013,pitcherWar
,61715,유창식,https://sports-phinf.pstatic.net/player/kbo/default/61715.png,107,186,11,N,Y,,,Y,HH,한화,한화,https://sports-phinf.pstatic.net/team/kbo/default/HH.png?type=f92_88,2013,2013,kbaseball,kbo,,,6.7814,5,10,0,2,25,71 2/3,47,89,4,56,54,54,5,0.33333333333,2,2.0,5.9,6.78,0.87,13.2,15.2,0.0,0.0,,,False,False,2013,pitcherWar
,62338,박종윤,https://sports-phinf.pstatic.net/player/kbo/default/62338.png,83,174,19,N,Y,188329,"{""name"":""박종윤"",""image"":""https://ssl.pstatic.net/sstatic/people/62/201603221909435701.jpg"",""teamName"":""시나노 그랑세로즈"",""teamCode"":"""",""position"":""투수"",""backNumber"":""30"",""retire"":null,""job"":[""야구선수""],""viewName"":"""",""keyword"":""박종윤"",""os"":188329}",Y,WO,넥센,넥센,https://sports-phinf.pstatic.net/team/kbo/default/WO.png?type=f92_88,2013,2013,kbaseball,kbo,,,6.75,0,0,0,0,4,4,2,5,0,3,3,2,1,0.0,0,1.75,4.5,4.5,1.0,10.0,10.0,0.0,0.0,,,False,False,2013,pitcherWar
,61830,신정익,https://sports-phinf.pstatic.net/player/kbo/default/61830.png,95,192,30,N,Y,,,Y,SK,SK,SK,https://sports-phinf.pstatic.net/team/kbo/default/SK.png?type=f92_88,2013,2013,kbaseball,kbo,,,6.75,0,0,0,0,1,1 1/3,0,2,1,2,1,1,0,0.0,0,2.25,0.0,6.75,0.0,0.0,12.5,0.0,0.0,,,False,False,2013,pitcherWar
,75268,조현근,https://sports-phinf.pstatic.net/player/kbo/default/75268.png,74,184,11,N,Y,124625,"{""name"":""조현근"",""image"":""https://ssl.pstatic.net/sstatic/people/80/201603041011439851.jpg"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구선수""],""viewName"":"""",""keyword"":""조현근"",""os"":124625}",Y,SS,삼성,삼성,https://sports-phinf.pstatic.net/team/kbo/default/SS.png?type=f92_88,2013,2013,kbaseball,kbo,,,6.75,0,0,0,1,10,6 2/3,3,7,1,5,5,6,0,0.0,0,1.95,4.05,8.1,0.5,9.1,18.2,0.0,0.0,,,False,False,2013,pitcherWar
,77446,백정현,https://sports-phinf.pstatic.net/player/kbo/default/77446.png,80,184,29,N,Y,129038,"{""name"":""백정현"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/a21d6438-02d3-444e-b8cf-b5ea058e2b44.png"",""teamName"":""삼성 라이온즈"",""teamCode"":""SS"",""position"":""투수"",""backNumber"":""29"",""retire"":null,""job"":[""야구선수""],""viewName"":"""",""keyword"":""백정현"",""os"":129038}",Y,SS,삼성,삼성,https://sports-phinf.pstatic.net/team/kbo/default/SS.png?type=f92_88,2013,2013,kbaseball,kbo,,,6.65753,1,1,0,4,28,24 1/3,23,33,4,19,18,13,0,0.5,0,1.8900000000000001,8.51,4.8100000000000005,1.77,19.8,11.2,0.0,0.0,,,False,False,2013,pitcherWar
,70329,마일영,https://sports-phinf.pstatic.net/player/kbo/default/70329.png,95,177,29,N,Y,,,Y,HH,한화,한화,https://sports-phinf.pstatic.net/team/kbo/default/HH.png?type=f92_88,2013,2013,kbaseball,kbo,,,6.56757,0,1,0,0,13,12 1/3,6,17,1,9,9,6,2,0.0,0,1.8599999999999999,4.38,4.38,1.0,10.0,10.0,0.0,0.0,,,False,False,2013,pitcherWar
,60757,김경태,https://sports-phinf.pstatic.net/player/kbo/default/60757.png,90,183,29,Y,Y,180024,"{""name"":""김경태"",""image"":""https://ssl.pstatic.net/sstatic/people/150/20200323171229651.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구코치"",""전 야구선수""],""viewName"":"""",""keyword"":""김경태"",""os"":180024}",Y,HH,한화,한화,https://sports-phinf.pstatic.net/team/kbo/default/HH.png?type=f92_88,2013,2013,kbaseball,kbo,,,6.55714,0,4,0,2,16,23 1/3,15,21,1,20,17,21,5,0.0,0,1.8,5.79,8.1,0.71,13.0,18.3,0.0,0.0,,,False,False,2013,pitcherWar
,74748,정재원,https://sports-phinf.pstatic.net/player/kbo/default/74748.png,84,187,12,Y,Y,98797,"{""name"":""정재원"",""image"":""https://ssl.pstatic.net/sstatic/people/53/201906201748373181.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구코치"",""전 야구선수""],""viewName"":"""",""keyword"":""정재원"",""os"":98797}",Y,HH,한화,한화,https://sports-phinf.pstatic.net/team/kbo/default/HH.png?type=f92_88,2013,2013,kbaseball,kbo,,,6.54545,0,0,0,0,10,11,6,16,1,8,8,5,1,0.0,0,1.9100000000000001,4.91,4.09,1.2,11.5,9.6,0.0,0.0,,,False,False,2013,pitcherWar
,78640,서재응,https://sports-phinf.pstatic.net/player/kbo/default/78640.png,97,181,26,Y,Y,94460,"{""name"":""서재응"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/93eae8b6-5b75-4247-b091-0c17e6a68e23.png"",""teamName"":""NC 다이노스"",""teamCode"":""NC"",""position"":"""",""backNumber"":""70"",""retire"":null,""job"":[""야구코치"",""전 야구선수""],""viewName"":"""",""keyword"":""서재응"",""os"":94460}",Y,HT,KIA,KIA,https://sports-phinf.pstatic.net/team/kbo/default/HT.png?type=f92_88,2013,2013,kbaseball,kbo,,,6.53571,5,9,0,0,19,84,36,116,5,69,61,33,4,0.35714285714,4,1.77,3.86,3.54,1.09,9.1,8.4,0.0,0.0,,,False,False,2013,pitcherWar
,63230,올슨,https://sports-phinf.pstatic.net/player/kbo/default/63230.png,93,185,30,N,Y,,,Y,OB,두산,두산,https://sports-phinf.pstatic.net/team/kbo/default/OB.png?type=f92_88,2013,2013,kbaseball,kbo,,,6.51724,1,1,0,0,10,38 2/3,35,41,2,30,28,27,5,0.5,1,1.76,8.15,6.28,1.3,19.4,15.0,0.0,0.0,,,False,False,2013,pitcherWar
,61154,주키치,https://sports-phinf.pstatic.net/player/kbo/default/61154.png,98,195,54,N,Y,,,Y,LG,LG,LG,https://sports-phinf.pstatic.net/team/kbo/default/LG.png?type=f92_88,2013,2013,kbaseball,kbo,,,6.30396,4,6,0,0,15,75 2/3,49,96,6,56,53,28,4,0.4,6,1.6400000000000001,5.83,3.33,1.75,14.4,8.2,0.0,0.0,,,False,False,2013,pitcherWar
,75730,윤근영,https://sports-phinf.pstatic.net/player/kbo/default/75730.png,89,185,15,N,Y,124370,"{""name"":""윤근영"",""image"":""https://ssl.pstatic.net/sstatic/people/19/201904051104302011.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구선수""],""viewName"":"""",""keyword"":""윤근영"",""os"":124370}",Y,HH,한화,한화,https://sports-phinf.pstatic.net/team/kbo/default/HH.png?type=f92_88,2013,2013,kbaseball,kbo,,,6.25,2,5,0,5,49,72,45,84,6,50,50,45,5,0.28571428571,0,1.79,5.63,5.63,1.0,13.6,13.6,0.0,0.0,,,False,False,2013,pitcherWar
,60768,이태양,https://sports-phinf.pstatic.net/player/kbo/default/60768.png,97,192,44,N,Y,180225,"{""name"":""이태양"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/49b3bea0-9120-4110-943a-674a9e94fc61.png"",""teamName"":""KIA 타이거즈"",""teamCode"":""HT"",""position"":""투수"",""backNumber"":""44"",""retire"":null,""job"":[""야구선수""],""viewName"":"""",""keyword"":""이태양"",""os"":180225}",Y,HH,한화,한화,https://sports-phinf.pstatic.net/team/kbo/default/HH.png?type=f92_88,2013,2013,kbaseball,kbo,,,6.23077,0,3,0,0,31,60 2/3,39,75,10,44,42,23,6,0.0,1,1.62,5.79,3.41,1.7,14.0,8.3,0.0,0.0,,,False,False,2013,pitcherWar
,97336,최영필,https://sports-phinf.pstatic.net/player/kbo/default/97336.png,92,184,19,Y,Y,96666,"{""name"":""최영필"",""image"":""https://ssl.pstatic.net/sstatic/people/158/202203312037399391.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구감독"",""전 야구선수""],""viewName"":"""",""keyword"":""최영필"",""os"":96666}",Y,SK,SK,SK,https://sports-phinf.pstatic.net/team/kbo/default/SK.png?type=f92_88,2013,2013,kbaseball,kbo,,,6.23077,0,0,1,3,22,17 1/3,11,24,2,15,12,8,1,0.0,0,1.85,5.71,4.15,1.38,13.1,9.5,0.0,0.0,,,False,False,2013,pitcherWar
,63229,핸킨스,https://sports-phinf.pstatic.net/player/kbo/default/63229.png,88,195,30,N,Y,,,Y,OB,두산,두산,https://sports-phinf.pstatic.net/team/kbo/default/OB.png?type=f92_88,2013,2013,kbaseball,kbo,,,6.23077,3,3,0,0,12,60 2/3,30,79,5,42,42,21,3,0.5,3,1.65,4.45,3.12,1.43,11.0,7.7,0.0,0.0,,,False,False,2013,pitcherWar
,63730,조지훈,https://sports-phinf.pstatic.net/player/kbo/default/63730.png,91,185,30,N,Y,,,Y,HH,한화,한화,https://sports-phinf.pstatic.net/team/kbo/default/HH.png?type=f92_88,2013,2013,kbaseball,kbo,,,6.11321,0,3,0,0,21,35 1/3,30,30,7,24,24,15,3,0.0,0,1.27,7.64,3.82,2.0,19.5,9.7,0.0,0.0,,,False,False,2013,pitcherWar
,71255,김태영,https://sports-phinf.pstatic.net/player/kbo/default/71255.png,82,181,27,N,Y,104709,"{""name"":""김태영"",""image"":""https://ssl.pstatic.net/sstatic/people/0/201503161837073561.jpg"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구선수""],""viewName"":"""",""keyword"":""김태영"",""os"":104709}",Y,OB,두산,두산,https://sports-phinf.pstatic.net/team/kbo/default/OB.png?type=f92_88,2013,2013,kbaseball,kbo,,,5.91045,4,4,0,3,35,67,36,78,5,46,44,23,5,0.5,0,1.51,4.84,3.09,1.5699999999999998,12.2,7.8,0.0,0.0,,,False,False,2013,pitcherWar
,76140,신창호,https://sports-phinf.pstatic.net/player/kbo/default/76140.png,97,180,44,N,Y,,,Y,HT,KIA,KIA,https://sports-phinf.pstatic.net/team/kbo/default/HT.png?type=f92_88,2013,2013,kbaseball,kbo,,,5.90625,0,2,0,0,18,21 1/3,17,29,3,14,14,15,0,0.0,0,2.06,7.17,6.33,1.13,15.6,13.8,0.0,0.0,,,False,False,2013,pitcherWar
,99737,박정진,https://sports-phinf.pstatic.net/player/kbo/default/99737.png,88,183,17,Y,Y,96649,"{""name"":""박정진"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/af498b9a-a341-4fbf-9806-972cc2f3f5a3.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""전 야구코치"",""전 야구선수""],""viewName"":"""",""keyword"":""박정진"",""os"":96649}",Y,HH,한화,한화,https://sports-phinf.pstatic.net/team/kbo/default/HH.png?type=f92_88,2013,2013,kbaseball,kbo,,,5.81538,1,5,1,6,30,21 2/3,21,17,2,15,14,14,1,0.16666666666,0,1.43,8.72,5.82,1.5,21.9,14.6,0.0,0.0,,,False,False,2013,pitcherWar
